spectogram,mfcc,transcript,phishing
./phishing_spectogram/28719_normalized_spectrogram.png,./phishing_mfcc/28719_normalized_mfcc.png,"Hello. Hello. Yes. And hi, sir. Very good day to you. Thank you for connecting with Amazon. How are you doing today? I'm all right. Yeah. That's great, sir. And I believe, sir, that you received that email, that Amazon email. I don't know what you're referring to. All right, sir. All right, sir. Let me explain to you, sir. This call is all about your parcel, sir. Our database is showing you there. You have been purchased an iPhone XS from our Amazon, and it will be cost you $599.99 for that. So, it's a reminder call to you. Do you like to confirm that order? Or you want to go ahead and cancel that order and stop that payment? So, I'm recording this call. I need evidence that you really are from Amazon. All right, sir. Sir, you just go ahead and check your email, sir. We are already sending you an email on your registered email, sir. Just go ahead and check your email, sir. And let me tell you one thing, sir. This call is also recorded online with our security purpose. You don't need to worry about anything. I don't have a record of an email from Amazon. What address did you send it to? But, sir, I think somebody else is using your Amazon account, and that's the only reason why we are calling you, because you have been purchased an iPhone XS from our Amazon. So, that's the only reason why we are calling you today. Okay. Well, you're right. I didn't buy an iPhone. You didn't buy an iPhone? Correct. All right, sir. I understand. But, sir, we are sending our database. This is your number, sir, 4 0 8 8 8 4 1 4 4 5. Is that your number? Yes, it is. This number is registered to our Amazon, and this number has been purchased an iPhone XS from our Amazon. And that's the only reason why we are calling you, because the money is auto-debated from your account, sir. Okay. Well, that's wrong, because I didn't order an iPhone. I told you already, sir, I think somebody else is using your Amazon account, and is that correct, sir? Well, you sound like you know more about this than I do. I told you I did not order an iPhone. Okay. I understand, sir. I totally understand your concern. But, sir, in our database, your number has been registered to our company, and our database is showing over there. You have been purchased an iPhone XS, sir. If you do not purchase that iPhone, sir, then simply go ahead and cancel that order and stop that payment, sir, because the money is going to your account. And that's the only reason why we are calling you and confirming you today. Okay. Well, I don't see that iPhone in my Amazon orders. Well, you don't see that iPhone in your Amazon order, sir. So it will be showing you after 12 hours, sir, because the order is now going to shipping mode. First of all, we go ahead with that shipping method, and then we go ahead and proceed that parcel to you, sir. Well, what can I do about it? Sir, I need your opinion, sir, because the money is going to your account. All right. And you need to understand you go ahead with this parcel. You want to go ahead and cancel that parcel and stop that payment, sir. Yes, I do. All right. So you want to cancel that parcel and stop that payment, right, sir? I want to cancel that parcel and stop that payment. Sir, first of all, in order to cancel that parcel and stop that payment, sir, you need to be we go ahead and connect your computer to our Amazon. And then our Amazon will provide you a live cancellation form on your computer screen. You need to be simply just verify that cancellation form by your site. And then we go ahead and cancel that parcel and stop that payment, sir, in front of your two naked eyes. Okay. So I do believe, sir, are you in front of your computer right now? Yes. So we go ahead and cancel your Amazon parcel. All right. So what do you see on your computer screen, sir? Just confirm me that. I see my Amazon account. All right. So just minimize each and everything and back on your normal desktop screen, sir. And so do you have a Google Chrome browser? Yes. All right. So just pull up your Google Chrome, sir. Yes. And so just confirm me, sir, your computer is a Mac computer or Windows computer? Windows. Which computer you are using right now at the moment? All right, sir. So now you need to be type over there. Did you see that the white search address bar didn't type something and search something? Yes. So you need to be type over there. WWW. Are you listening, sir? Yes. All right. All right. So you need to be type over there. After that, WWW.T as in Tango letter T. Only the letter T, sir. The alphabet T. T as in Tango. Yes. And then you need to be type over there. E as in elephant. Letter E. Uh-huh. And then A as in alpha. Uh-huh. M as in mother. Yes. V as in Victoria. Uh-huh. So look, you're going to send me to TeamViewer. I'm not going to go there, okay? I know you're not Amazon. I know that this is a scam. And I feel bad for you that you're a criminal. And I wish. If you think, listen to me, sir. Let me clear something, sir. Let me explain to you, sir. If you think it's a scam. So why would I be talking to you, sir? Instead of talking to you, I will simply go ahead and run away. Because the money is with me, sir. I'm not trying to scam you, sir. This is not a scam call or any sales call, sir. This call is all about your parcel, sir. Because we are thinking of a database. You have been purchased an iPhone X. And you have been charged from your account, sir. And that's the only reason why we are calling you, sir. If you do not do anything, sir, we go ahead and dispatch that parcel to you. And you will be charged $600 from your account. Is that okay with you? I'll deal with that if that happens. All right, sir. And thank you for connecting, sir. Have a great day. We go ahead and proceed that parcel to you, sir. And you will be charged $600. After 24 hours, you will see in your bank statement, sir. And that time, please, sir, please, please do not blame our company, sir. Because we are already giving you that reminder call. It's an interesting approach. I'm sure that it works with some people or you wouldn't do it. But you have to know, as a human being, that you are evil. And I wish you would find something else to do with your time. I mean, it's just sad. I don't know whether you don't have an education, whether there are no jobs for you in the country that you're in. Sir, I have an education. Actually, sir, I'm doing my work, sir. It's my job, sir. It's my job to remind you. I know our company will pay me because of this job, sir. I'm doing a job right now. I know you're trained to say that. And that's what you do. But it's just sad. It's just unfortunate. I think, sir, I think I'm done. I'm done with you, sir. I simply go ahead and hang up this call right now. And after 24 hours, you will see your bank statement. You will be charged $600, sir. And please, sir, do not blame our company, sir. All right? And thank you for connecting, sir. Have a great day, sir. Have a great day to you, sir. I hope that you're able to find some station in life that is more fulfilling for you. It's very sad. All right. I will handle it myself, sir. You don't need to tell me what... ",1
./phishing_spectogram/28733_normalized_spectrogram.png,./phishing_mfcc/28733_normalized_mfcc.png,"Department of the Social Security Administration. The reason you have received this phone call from our department is to inform you that there are legal enforcement actions filed on your social security number for fraudulent activities. So, when you get this message, kindly call back at the earliest possible on our number before we begin with the legal proceedings that is, 985-602-2086. Thank you. ",1
./phishing_spectogram/28736_normalized_spectrogram.png,./phishing_mfcc/28736_normalized_mfcc.png,"Hi, this is Officer Bella Watson calling you from the Department of Social Security Administration. The reason you have received this phone call from our department is to inform you that there's legal enforcement actions filed on your social security number for fraudulent activities. So when you get this message, kindly call back at the earliest possible on our number before we begin with the legal proceedings, that is, 2-2-8-5-9-1-8-6-9-1, I repeat, 2-2-8-5-9-1-8-6-9-1. Thank you and have a nice day. ",1
./phishing_spectogram/28740_normalized_spectrogram.png,./phishing_mfcc/28740_normalized_mfcc.png,"fraudulent and suspicious activity in the state of Texas. So to find out more information and to resolve a crime, we press 1. ",1
./phishing_spectogram/28743_normalized_spectrogram.png,./phishing_mfcc/28743_normalized_mfcc.png,activity in the state of Texas. So to find out more information and to resolve it kindly press 1. ,1
./phishing_spectogram/28745_normalized_spectrogram.png,./phishing_mfcc/28745_normalized_mfcc.png,Attention. This call is from Social Security Administration to inform you that your social security number is going to be suspended for committing some fraudulent and suspicious activity in the state of Texas. So to find out more information and to resolve it kindly press 1. ,1
./phishing_spectogram/28766_normalized_spectrogram.png,./phishing_mfcc/28766_normalized_mfcc.png,"Hi there. This is Sydney calling you from AT&T Direct TV. How are you doing today? Well, considering the ongoing pandemic, this year, 2021, Direct TV has decided to give 50% discount to all of its existing customers. So do you have a moment to speak to one of our account specialists so that he can apply the discount on your Direct TV account? ",1
./phishing_spectogram/28848_normalized_spectrogram.png,./phishing_mfcc/28848_normalized_mfcc.png,"Since we have not gotten the response, we are giving you a final courtesy call before we close out your file. Press 2 to be removed and put on our Do Not Call list. Press 1 to speak with someone about possibly extending or reinstating your car's warranty. ",1
./phishing_spectogram/28866_normalized_spectrogram.png,./phishing_mfcc/28866_normalized_mfcc.png,"even if it's due to a pending balance on the account. Please call the direct billing department number at 800-988-3257 to avoid power disconnection. Again, the number is 800-988-3257 if you want to speak to a live agent, press 1. Thank you for choosing from CenterPort Energy. Goodbye. ",1
./phishing_spectogram/28872_normalized_spectrogram.png,./phishing_mfcc/28872_normalized_mfcc.png,"Department of Social Security Administration, the reason you have received this phone call from our department is to inform you that there's a legal enforcement action held on your social security number for fraudulent activities. So when you get this message, kindly call back at the earliest possible on our number before we begin with the legal proceedings, that is 303-529-5186. Thank you. ",1
./phishing_spectogram/28877_normalized_spectrogram.png,./phishing_mfcc/28877_normalized_mfcc.png,Attention. This call is from Social Security Administration to inform you that your Social Security number is going to be suspended for committing some fraudulent and suspicious activity in the state of Texas. Go to find out more information and to resolve to try and repress one. ,1
